Apple at (6, 0) eaten at step 7
Apple at (686, 580) eaten at step 241137
Apple at (686, 582) eaten at step 241139
Apple at (686, 610) eaten at step 241167
Apple at (686, 626) eaten at step 241183
Apple at (686, 649) eaten at step 241206
Apple at (686, 656) eaten at step 241213
Apple at (686, 657) eaten at step 241214
Apple at (686, 669) eaten at step 241226
Apple at (686, 678) eaten at step 241235
Apple at (686, 717) eaten at step 241274
Apple at (686, 722) eaten at step 241279
Apple at (664, 724) eaten at step 241303
Apple at (660, 724) eaten at step 241307
Apple at (647, 724) eaten at step 241320
Apple at (638, 724) eaten at step 241329
Apple at (618, 724) eaten at step 241349
Apple at (607, 724) eaten at step 241360
Apple at (606, 724) eaten at step 241361
Apple at (602, 724) eaten at step 241365
Apple at (593, 724) eaten at step 241374
Apple at (592, 724) eaten at step 241375
Apple at (556, 724) eaten at step 241411
Apple at (551, 724) eaten at step 241416
Apple at (550, 724) eaten at step 241417
Apple at (546, 724) eaten at step 241421
Apple at (543, 724) eaten at step 241424
Apple at (541, 724) eaten at step 241426
Apple at (532, 724) eaten at step 241435
Apple at (502, 724) eaten at step 241465
Apple at (418, 724) eaten at step 241549
Apple at (416, 724) eaten at step 241551
Apple at (410, 724) eaten at step 241557
Apple at (401, 724) eaten at step 241566
Apple at (399, 724) eaten at step 241568
Apple at (392, 724) eaten at step 241575
Apple at (370, 724) eaten at step 241597
Apple at (366, 724) eaten at step 241601
Apple at (364, 724) eaten at step 241603
Apple at (310, 724) eaten at step 241657
Apple at (306, 724) eaten at step 241661
Apple at (277, 724) eaten at step 241690
Apple at (274, 724) eaten at step 241693
Apple at (204, 724) eaten at step 241763
Apple at (178, 724) eaten at step 241789
Apple at (140, 724) eaten at step 241827
Apple at (131, 724) eaten at step 241836
Apple at (85, 718) eaten at step 241888
Apple at (85, 706) eaten at step 241900
Apple at (85, 702) eaten at step 241904
Apple at (85, 701) eaten at step 241905
Apple at (85, 691) eaten at step 241915
Apple at (85, 676) eaten at step 241930
Apple at (85, 670) eaten at step 241936
Apple at (85, 658) eaten at step 241948
Apple at (85, 657) eaten at step 241949
Apple at (85, 649) eaten at step 241957
Apple at (85, 646) eaten at step 241960
Apple at (85, 643) eaten at step 241963
Apple at (85, 617) eaten at step 241989
Apple at (85, 613) eaten at step 241993
Apple at (85, 579) eaten at step 242027
Apple at (85, 558) eaten at step 242048
Apple at (85, 527) eaten at step 242079
Apple at (85, 512) eaten at step 242094
Apple at (85, 502) eaten at step 242104
Apple at (85, 487) eaten at step 242119
Apple at (85, 486) eaten at step 242120
Apple at (85, 459) eaten at step 242147
Apple at (85, 457) eaten at step 242149
Apple at (85, 455) eaten at step 242151
Apple at (85, 409) eaten at step 242197
Apple at (85, 407) eaten at step 242199
Apple at (85, 384) eaten at step 242222
Apple at (85, 377) eaten at step 242229
Apple at (85, 372) eaten at step 242234
Apple at (85, 354) eaten at step 242252
Apple at (85, 343) eaten at step 242263
Apple at (85, 314) eaten at step 242292
Apple at (85, 307) eaten at step 242299
Apple at (85, 292) eaten at step 242314
Apple at (85, 271) eaten at step 242335
Apple at (85, 269) eaten at step 242337
Apple at (85, 241) eaten at step 242365
Apple at (85, 235) eaten at step 242371
Apple at (85, 219) eaten at step 242387
Apple at (85, 218) eaten at step 242388
Apple at (85, 209) eaten at step 242397
Apple at (85, 207) eaten at step 242399
Apple at (85, 204) eaten at step 242402
Apple at (85, 200) eaten at step 242406
Apple at (85, 190) eaten at step 242416
Apple at (85, 176) eaten at step 242430
Apple at (85, 170) eaten at step 242436
Apple at (85, 148) eaten at step 242458
Apple at (85, 116) eaten at step 242490
Apple at (85, 107) eaten at step 242499
Apple at (85, 93) eaten at step 242513
Apple at (86, 86) eaten at step 242521
Apple at (99, 86) eaten at step 242534
Apple at (101, 86) eaten at step 242536
Apple at (129, 86) eaten at step 242564
Apple at (156, 86) eaten at step 242591
Apple at (173, 86) eaten at step 242608
Apple at (183, 86) eaten at step 242618
Apple at (190, 86) eaten at step 242625
Apple at (225, 86) eaten at step 242660
Apple at (226, 86) eaten at step 242661
Apple at (228, 86) eaten at step 242663
Apple at (249, 86) eaten at step 242684
Apple at (260, 86) eaten at step 242695
Apple at (283, 86) eaten at step 242718
Apple at (303, 86) eaten at step 242738
Apple at (308, 86) eaten at step 242743
Apple at (317, 86) eaten at step 242752
Apple at (351, 86) eaten at step 242786
Apple at (357, 86) eaten at step 242792
Apple at (358, 86) eaten at step 242793
Apple at (362, 86) eaten at step 242797
Apple at (372, 86) eaten at step 242807
Apple at (391, 86) eaten at step 242826
Apple at (392, 86) eaten at step 242827
Apple at (408, 86) eaten at step 242843
Apple at (415, 86) eaten at step 242850
Apple at (451, 86) eaten at step 242886
Apple at (455, 86) eaten at step 242890
Apple at (464, 86) eaten at step 242899
Apple at (492, 86) eaten at step 242927
Apple at (493, 86) eaten at step 242928
Apple at (530, 86) eaten at step 242965
Apple at (540, 86) eaten at step 242975
Apple at (545, 86) eaten at step 242980
Apple at (554, 86) eaten at step 242989
Apple at (555, 86) eaten at step 242990
Apple at (575, 86) eaten at step 243010
Apple at (589, 86) eaten at step 243024
Apple at (611, 86) eaten at step 243046
Apple at (618, 86) eaten at step 243053
Apple at (632, 86) eaten at step 243067
Apple at (637, 86) eaten at step 243072
Apple at (646, 86) eaten at step 243081
Apple at (650, 86) eaten at step 243085
Apple at (673, 86) eaten at step 243108
Apple at (680, 86) eaten at step 243115
Apple at (685, 88) eaten at step 243122
Apple at (685, 89) eaten at step 243123
Apple at (685, 110) eaten at step 243144
Apple at (685, 127) eaten at step 243161
Apple at (685, 162) eaten at step 243196
Apple at (685, 175) eaten at step 243209
Apple at (685, 235) eaten at step 243269
Apple at (685, 298) eaten at step 243332
Apple at (685, 314) eaten at step 243348
Apple at (685, 318) eaten at step 243352
Apple at (685, 321) eaten at step 243355
Apple at (685, 324) eaten at step 243358
Apple at (685, 335) eaten at step 243369
Apple at (685, 338) eaten at step 243372
Apple at (685, 360) eaten at step 243394
Apple at (685, 365) eaten at step 243399
Apple at (685, 381) eaten at step 243415
Apple at (685, 396) eaten at step 243430
Apple at (685, 400) eaten at step 243434
Apple at (685, 407) eaten at step 243441
Apple at (685, 409) eaten at step 243443
Apple at (685, 436) eaten at step 243470
Apple at (685, 451) eaten at step 243485
Apple at (685, 454) eaten at step 243488
Apple at (685, 456) eaten at step 243490
Apple at (685, 459) eaten at step 243493
Apple at (685, 479) eaten at step 243513
Apple at (685, 480) eaten at step 243514
Apple at (685, 481) eaten at step 243515
Apple at (685, 532) eaten at step 243566
Apple at (685, 542) eaten at step 243576
Apple at (685, 550) eaten at step 243584
Apple at (685, 554) eaten at step 243588
Apple at (685, 570) eaten at step 243604
Apple at (685, 576) eaten at step 243610
Apple at (685, 590) eaten at step 243624
Apple at (685, 591) eaten at step 243625
Apple at (685, 594) eaten at step 243628
Apple at (685, 602) eaten at step 243636
Apple at (685, 608) eaten at step 243642
Apple at (685, 622) eaten at step 243656
Apple at (685, 655) eaten at step 243689
Apple at (685, 666) eaten at step 243700
Apple at (685, 681) eaten at step 243715
Apple at (685, 691) eaten at step 243725
Apple at (685, 696) eaten at step 243730
Apple at (685, 698) eaten at step 243732
Apple at (685, 700) eaten at step 243734
Apple at (685, 706) eaten at step 243740
Apple at (685, 716) eaten at step 243750
Apple at (673, 723) eaten at step 243769
Apple at (665, 723) eaten at step 243777
Apple at (662, 723) eaten at step 243780
Apple at (649, 723) eaten at step 243793
Apple at (645, 723) eaten at step 243797
Apple at (644, 723) eaten at step 243798
Apple at (638, 723) eaten at step 243804
Apple at (636, 723) eaten at step 243806
Apple at (617, 723) eaten at step 243825
Apple at (607, 723) eaten at step 243835
Apple at (601, 723) eaten at step 243841
Apple at (593, 723) eaten at step 243849
Apple at (588, 723) eaten at step 243854
Apple at (565, 723) eaten at step 243877
Apple at (547, 723) eaten at step 243895
Apple at (529, 723) eaten at step 243913
Apple at (527, 723) eaten at step 243915
Apple at (524, 723) eaten at step 243918
Apple at (516, 723) eaten at step 243926
Apple at (503, 723) eaten at step 243939
Apple at (501, 723) eaten at step 243941
Apple at (461, 723) eaten at step 243981
Apple at (449, 723) eaten at step 243993
Apple at (445, 723) eaten at step 243997
Apple at (432, 723) eaten at step 244010
Apple at (416, 723) eaten at step 244026
Apple at (413, 723) eaten at step 244029
Apple at (406, 723) eaten at step 244036
Apple at (393, 723) eaten at step 244049
Apple at (386, 723) eaten at step 244056
Apple at (383, 723) eaten at step 244059
Apple at (379, 723) eaten at step 244063
Apple at (366, 723) eaten at step 244076
Apple at (357, 723) eaten at step 244085
Apple at (328, 723) eaten at step 244114
Apple at (313, 723) eaten at step 244129
Apple at (312, 723) eaten at step 244130
Apple at (290, 723) eaten at step 244152
Apple at (272, 723) eaten at step 244170
Apple at (267, 723) eaten at step 244175
Apple at (263, 723) eaten at step 244179
Apple at (253, 723) eaten at step 244189
Apple at (248, 723) eaten at step 244194
Apple at (208, 723) eaten at step 244234
Apple at (193, 723) eaten at step 244249
Apple at (192, 723) eaten at step 244250
Apple at (179, 723) eaten at step 244263
Apple at (121, 723) eaten at step 244321
Apple at (118, 723) eaten at step 244324
Apple at (112, 723) eaten at step 244330
Apple at (104, 723) eaten at step 244338
Apple at (94, 723) eaten at step 244348
Apple at (88, 723) eaten at step 244354
Apple at (86, 720) eaten at step 244359
Apple at (86, 719) eaten at step 244360
Apple at (86, 717) eaten at step 244362
Apple at (86, 661) eaten at step 244418
Apple at (86, 652) eaten at step 244427
Apple at (86, 617) eaten at step 244462
Apple at (86, 609) eaten at step 244470
Apple at (86, 607) eaten at step 244472
Apple at (86, 593) eaten at step 244486
Apple at (86, 550) eaten at step 244529
Apple at (86, 549) eaten at step 244530
Apple at (86, 540) eaten at step 244539
Apple at (86, 526) eaten at step 244553
Apple at (86, 513) eaten at step 244566
Apple at (86, 499) eaten at step 244580
Apple at (86, 496) eaten at step 244583
Apple at (86, 491) eaten at step 244588
Apple at (86, 481) eaten at step 244598
Apple at (86, 479) eaten at step 244600
Apple at (86, 476) eaten at step 244603
Apple at (86, 456) eaten at step 244623
Apple at (86, 445) eaten at step 244634
Apple at (86, 434) eaten at step 244645
Apple at (86, 418) eaten at step 244661
Apple at (86, 395) eaten at step 244684
Apple at (86, 381) eaten at step 244698
Apple at (86, 375) eaten at step 244704
Apple at (86, 374) eaten at step 244705
Apple at (86, 368) eaten at step 244711
Apple at (86, 352) eaten at step 244727
Apple at (86, 348) eaten at step 244731
Apple at (86, 338) eaten at step 244741
Apple at (86, 325) eaten at step 244754
Apple at (86, 296) eaten at step 244783
Apple at (86, 283) eaten at step 244796
Apple at (86, 272) eaten at step 244807
Apple at (86, 270) eaten at step 244809
Apple at (86, 258) eaten at step 244821
Apple at (86, 252) eaten at step 244827
Apple at (86, 251) eaten at step 244828
Apple at (86, 249) eaten at step 244830
Apple at (86, 248) eaten at step 244831
Apple at (86, 240) eaten at step 244839
Apple at (86, 216) eaten at step 244863
Apple at (86, 201) eaten at step 244878
Apple at (86, 185) eaten at step 244894
Apple at (86, 166) eaten at step 244913
Apple at (86, 162) eaten at step 244917
Apple at (86, 150) eaten at step 244929
Apple at (86, 146) eaten at step 244933
Apple at (86, 143) eaten at step 244936
Apple at (86, 121) eaten at step 244958
Apple at (86, 113) eaten at step 244966
Apple at (89, 87) eaten at step 244995
Apple at (103, 87) eaten at step 245009
Apple at (108, 87) eaten at step 245014
Apple at (109, 87) eaten at step 245015
Apple at (112, 87) eaten at step 245018
Apple at (117, 87) eaten at step 245023
Apple at (123, 87) eaten at step 245029
Apple at (141, 87) eaten at step 245047
Apple at (147, 87) eaten at step 245053
Apple at (181, 87) eaten at step 245087
Apple at (183, 87) eaten at step 245089
Apple at (211, 87) eaten at step 245117
Apple at (223, 87) eaten at step 245129
Apple at (237, 87) eaten at step 245143
Apple at (248, 87) eaten at step 245154
Apple at (262, 87) eaten at step 245168
Apple at (269, 87) eaten at step 245175
Apple at (270, 87) eaten at step 245176
Apple at (277, 87) eaten at step 245183
Apple at (324, 87) eaten at step 245230
Apple at (328, 87) eaten at step 245234
Apple at (332, 87) eaten at step 245238
Apple at (345, 87) eaten at step 245251
Apple at (351, 87) eaten at step 245257
Apple at (358, 87) eaten at step 245264
Apple at (359, 87) eaten at step 245265
Apple at (371, 87) eaten at step 245277
Apple at (372, 87) eaten at step 245278
Apple at (412, 87) eaten at step 245318
Apple at (416, 87) eaten at step 245322
Apple at (421, 87) eaten at step 245327
Apple at (435, 87) eaten at step 245341
Apple at (440, 87) eaten at step 245346
Apple at (450, 87) eaten at step 245356
Apple at (455, 87) eaten at step 245361
Apple at (471, 87) eaten at step 245377
Apple at (491, 87) eaten at step 245397
Apple at (496, 87) eaten at step 245402
Apple at (532, 87) eaten at step 245438
Apple at (562, 87) eaten at step 245468
Apple at (568, 87) eaten at step 245474
Apple at (569, 87) eaten at step 245475
Apple at (595, 87) eaten at step 245501
Apple at (601, 87) eaten at step 245507
Apple at (609, 87) eaten at step 245515
Apple at (612, 87) eaten at step 245518
Apple at (630, 87) eaten at step 245536
Apple at (632, 87) eaten at step 245538
Apple at (641, 87) eaten at step 245547
Apple at (647, 87) eaten at step 245553
Apple at (652, 87) eaten at step 245558
Apple at (684, 88) eaten at step 245591
Apple at (684, 90) eaten at step 245593
Apple at (684, 97) eaten at step 245600
Apple at (684, 99) eaten at step 245602
Apple at (684, 138) eaten at step 245641
Apple at (684, 143) eaten at step 245646
Apple at (684, 162) eaten at step 245665
Apple at (684, 190) eaten at step 245693
Apple at (684, 192) eaten at step 245695
Apple at (684, 201) eaten at step 245704
Apple at (684, 214) eaten at step 245717
Apple at (684, 218) eaten at step 245721
Apple at (684, 230) eaten at step 245733
Apple at (684, 248) eaten at step 245751
Apple at (684, 249) eaten at step 245752
Apple at (684, 254) eaten at step 245757
Apple at (684, 273) eaten at step 245776
Apple at (684, 279) eaten at step 245782
Apple at (684, 338) eaten at step 245841
Apple at (684, 353) eaten at step 245856
Apple at (684, 391) eaten at step 245894
Apple at (684, 404) eaten at step 245907
Apple at (684, 414) eaten at step 245917
Apple at (684, 428) eaten at step 245931
Apple at (684, 431) eaten at step 245934
Apple at (684, 450) eaten at step 245953
Apple at (684, 470) eaten at step 245973
Apple at (684, 474) eaten at step 245977
Apple at (684, 477) eaten at step 245980
Apple at (684, 479) eaten at step 245982
Apple at (684, 482) eaten at step 245985
Apple at (684, 490) eaten at step 245993
Apple at (684, 523) eaten at step 246026
Apple at (684, 530) eaten at step 246033
Apple at (684, 545) eaten at step 246048
Apple at (684, 576) eaten at step 246079
Apple at (684, 584) eaten at step 246087
Apple at (684, 596) eaten at step 246099
Apple at (684, 602) eaten at step 246105
Apple at (684, 621) eaten at step 246124
Apple at (684, 633) eaten at step 246136
Apple at (684, 676) eaten at step 246179
Apple at (684, 677) eaten at step 246180
Apple at (684, 686) eaten at step 246189
Apple at (684, 697) eaten at step 246200
Apple at (684, 699) eaten at step 246202
Apple at (684, 703) eaten at step 246206
Apple at (684, 713) eaten at step 246216
Apple at (681, 722) eaten at step 246228
Apple at (678, 722) eaten at step 246231
Apple at (673, 722) eaten at step 246236
Apple at (653, 722) eaten at step 246256
Apple at (640, 722) eaten at step 246269
Apple at (637, 722) eaten at step 246272
Apple at (627, 722) eaten at step 246282
Apple at (623, 722) eaten at step 246286
Apple at (615, 722) eaten at step 246294
Apple at (602, 722) eaten at step 246307
Apple at (590, 722) eaten at step 246319
Apple at (588, 722) eaten at step 246321
Apple at (551, 722) eaten at step 246358
Apple at (544, 722) eaten at step 246365
Apple at (537, 722) eaten at step 246372
Apple at (535, 722) eaten at step 246374
Apple at (517, 722) eaten at step 246392
Apple at (511, 722) eaten at step 246398
Apple at (504, 722) eaten at step 246405
Apple at (479, 722) eaten at step 246430
Apple at (461, 722) eaten at step 246448
Apple at (452, 722) eaten at step 246457
Apple at (443, 722) eaten at step 246466
Apple at (433, 722) eaten at step 246476
Apple at (426, 722) eaten at step 246483
Apple at (425, 722) eaten at step 246484
Apple at (424, 722) eaten at step 246485
Apple at (404, 722) eaten at step 246505
Apple at (375, 722) eaten at step 246534
Apple at (367, 722) eaten at step 246542
Apple at (365, 722) eaten at step 246544
Apple at (357, 722) eaten at step 246552
Apple at (348, 722) eaten at step 246561
Apple at (332, 722) eaten at step 246577
Apple at (325, 722) eaten at step 246584
Apple at (316, 722) eaten at step 246593
Apple at (300, 722) eaten at step 246609
Apple at (264, 722) eaten at step 246645
Apple at (119, 722) eaten at step 246790
Apple at (116, 722) eaten at step 246793
Apple at (99, 722) eaten at step 246810
Apple at (91, 722) eaten at step 246818
Apple at (87, 718) eaten at step 246826
Apple at (87, 708) eaten at step 246836
Apple at (87, 706) eaten at step 246838
Apple at (87, 681) eaten at step 246863
Apple at (87, 650) eaten at step 246894
Apple at (87, 641) eaten at step 246903
Apple at (87, 640) eaten at step 246904
Apple at (87, 626) eaten at step 246918
Apple at (87, 613) eaten at step 246931
Apple at (87, 605) eaten at step 246939
Apple at (87, 598) eaten at step 246946
Apple at (87, 592) eaten at step 246952
Apple at (87, 584) eaten at step 246960
Apple at (87, 580) eaten at step 246964
Apple at (87, 568) eaten at step 246976
Apple at (87, 538) eaten at step 247006
Apple at (87, 534) eaten at step 247010
Apple at (87, 524) eaten at step 247020
Apple at (87, 516) eaten at step 247028
Apple at (87, 510) eaten at step 247034
Apple at (87, 487) eaten at step 247057
Apple at (87, 484) eaten at step 247060
Apple at (87, 439) eaten at step 247105
Apple at (87, 431) eaten at step 247113
Apple at (87, 430) eaten at step 247114
Apple at (87, 423) eaten at step 247121
Apple at (87, 416) eaten at step 247128
Apple at (87, 413) eaten at step 247131
Apple at (87, 407) eaten at step 247137
Apple at (87, 392) eaten at step 247152
Apple at (87, 389) eaten at step 247155
Apple at (87, 383) eaten at step 247161
Apple at (87, 377) eaten at step 247167
Apple at (87, 333) eaten at step 247211
Apple at (87, 328) eaten at step 247216
Apple at (87, 312) eaten at step 247232
Apple at (87, 272) eaten at step 247272
Apple at (87, 268) eaten at step 247276
Apple at (87, 264) eaten at step 247280
Apple at (87, 253) eaten at step 247291
Apple at (87, 252) eaten at step 247292
Apple at (87, 229) eaten at step 247315
Apple at (87, 218) eaten at step 247326
Apple at (87, 175) eaten at step 247369
Apple at (87, 168) eaten at step 247376
Apple at (87, 166) eaten at step 247378
Apple at (87, 162) eaten at step 247382
Apple at (87, 161) eaten at step 247383
Apple at (87, 152) eaten at step 247392
Apple at (87, 106) eaten at step 247438
Apple at (87, 100) eaten at step 247444
Apple at (87, 98) eaten at step 247446
Apple at (90, 88) eaten at step 247459
Apple at (97, 88) eaten at step 247466
Apple at (103, 88) eaten at step 247472
Apple at (104, 88) eaten at step 247473
Apple at (110, 88) eaten at step 247479
Apple at (151, 88) eaten at step 247520
Apple at (179, 88) eaten at step 247548
Apple at (184, 88) eaten at step 247553
Apple at (192, 88) eaten at step 247561
Apple at (206, 88) eaten at step 247575
Apple at (235, 88) eaten at step 247604
Apple at (245, 88) eaten at step 247614
Apple at (266, 88) eaten at step 247635
Apple at (294, 88) eaten at step 247663
Apple at (297, 88) eaten at step 247666
Apple at (306, 88) eaten at step 247675
Apple at (310, 88) eaten at step 247679
Apple at (316, 88) eaten at step 247685
Apple at (317, 88) eaten at step 247686
Apple at (333, 88) eaten at step 247702
Apple at (357, 88) eaten at step 247726
Apple at (371, 88) eaten at step 247740
Apple at (400, 88) eaten at step 247769
Apple at (434, 88) eaten at step 247803
Apple at (480, 88) eaten at step 247849
Apple at (481, 88) eaten at step 247850
Apple at (495, 88) eaten at step 247864
Apple at (515, 88) eaten at step 247884
Apple at (520, 88) eaten at step 247889
Apple at (530, 88) eaten at step 247899
Apple at (563, 88) eaten at step 247932
Apple at (564, 88) eaten at step 247933
Apple at (571, 88) eaten at step 247940
Apple at (584, 88) eaten at step 247953
Apple at (592, 88) eaten at step 247961
Apple at (604, 88) eaten at step 247973
Apple at (630, 88) eaten at step 247999
Apple at (635, 88) eaten at step 248004
Apple at (668, 88) eaten at step 248037
Apple at (683, 99) eaten at step 248063
Apple at (683, 116) eaten at step 248080
Apple at (683, 131) eaten at step 248095
Apple at (683, 139) eaten at step 248103
Apple at (683, 155) eaten at step 248119
Apple at (683, 157) eaten at step 248121
Apple at (683, 177) eaten at step 248141
Apple at (683, 182) eaten at step 248146
Apple at (683, 188) eaten at step 248152
Apple at (683, 237) eaten at step 248201
Apple at (683, 245) eaten at step 248209
Apple at (683, 253) eaten at step 248217
Apple at (683, 261) eaten at step 248225
Apple at (683, 264) eaten at step 248228
Apple at (683, 291) eaten at step 248255
Apple at (683, 294) eaten at step 248258
Apple at (683, 306) eaten at step 248270
Apple at (683, 309) eaten at step 248273
Apple at (683, 320) eaten at step 248284
Apple at (683, 334) eaten at step 248298
Apple at (683, 340) eaten at step 248304
Apple at (683, 360) eaten at step 248324
Apple at (683, 361) eaten at step 248325
Apple at (683, 363) eaten at step 248327
Apple at (683, 405) eaten at step 248369
Apple at (683, 436) eaten at step 248400
Apple at (683, 442) eaten at step 248406
Apple at (683, 443) eaten at step 248407
Apple at (683, 444) eaten at step 248408
Apple at (683, 455) eaten at step 248419
Apple at (683, 457) eaten at step 248421
Apple at (683, 461) eaten at step 248425
Apple at (683, 463) eaten at step 248427
Apple at (683, 465) eaten at step 248429
Apple at (683, 476) eaten at step 248440
Apple at (683, 488) eaten at step 248452
Apple at (683, 495) eaten at step 248459
Apple at (683, 546) eaten at step 248510
Apple at (683, 565) eaten at step 248529
Apple at (683, 595) eaten at step 248559
Apple at (683, 596) eaten at step 248560
Apple at (683, 604) eaten at step 248568
Apple at (683, 616) eaten at step 248580
Apple at (683, 628) eaten at step 248592
Apple at (683, 646) eaten at step 248610
Apple at (683, 650) eaten at step 248614
Apple at (683, 652) eaten at step 248616
Apple at (683, 675) eaten at step 248639
Apple at (683, 683) eaten at step 248647
Apple at (683, 704) eaten at step 248668
Apple at (683, 713) eaten at step 248677
Apple at (680, 721) eaten at step 248688
Apple at (673, 721) eaten at step 248695
Apple at (659, 721) eaten at step 248709
Apple at (650, 721) eaten at step 248718
Apple at (638, 721) eaten at step 248730
Apple at (626, 721) eaten at step 248742
Apple at (619, 721) eaten at step 248749
Apple at (613, 721) eaten at step 248755
Apple at (611, 721) eaten at step 248757
Apple at (607, 721) eaten at step 248761
Apple at (602, 721) eaten at step 248766
Apple at (592, 721) eaten at step 248776
Apple at (564, 721) eaten at step 248804
Apple at (559, 721) eaten at step 248809
Apple at (550, 721) eaten at step 248818
Apple at (534, 721) eaten at step 248834
Apple at (531, 721) eaten at step 248837
Apple at (518, 721) eaten at step 248850
Apple at (513, 721) eaten at step 248855
Apple at (510, 721) eaten at step 248858
Apple at (490, 721) eaten at step 248878
Apple at (486, 721) eaten at step 248882
Apple at (480, 721) eaten at step 248888
Apple at (461, 721) eaten at step 248907
Apple at (452, 721) eaten at step 248916
Apple at (444, 721) eaten at step 248924
Apple at (389, 721) eaten at step 248979
Apple at (365, 721) eaten at step 249003
Apple at (357, 721) eaten at step 249011
Apple at (344, 721) eaten at step 249024
Apple at (343, 721) eaten at step 249025
Apple at (336, 721) eaten at step 249032
Apple at (332, 721) eaten at step 249036
Apple at (319, 721) eaten at step 249049
Apple at (274, 721) eaten at step 249094
Apple at (271, 721) eaten at step 249097
Apple at (269, 721) eaten at step 249099
Apple at (211, 721) eaten at step 249157
Apple at (204, 721) eaten at step 249164
Apple at (197, 721) eaten at step 249171
Apple at (177, 721) eaten at step 249191
Apple at (171, 721) eaten at step 249197
Apple at (168, 721) eaten at step 249200
Apple at (158, 721) eaten at step 249210
Apple at (139, 721) eaten at step 249229
Apple at (136, 721) eaten at step 249232
Apple at (126, 721) eaten at step 249242
Apple at (107, 721) eaten at step 249261
Apple at (101, 721) eaten at step 249267
Apple at (96, 721) eaten at step 249272
Apple at (88, 709) eaten at step 249292
Apple at (88, 708) eaten at step 249293
Apple at (88, 697) eaten at step 249304
Apple at (88, 692) eaten at step 249309
Apple at (88, 629) eaten at step 249372
Apple at (88, 628) eaten at step 249373
Apple at (88, 580) eaten at step 249421
Apple at (88, 579) eaten at step 249422
Apple at (88, 570) eaten at step 249431
Apple at (88, 561) eaten at step 249440
Apple at (88, 534) eaten at step 249467
Apple at (88, 530) eaten at step 249471
Apple at (88, 518) eaten at step 249483
Apple at (88, 513) eaten at step 249488
Apple at (88, 512) eaten at step 249489
Apple at (88, 495) eaten at step 249506
Apple at (88, 485) eaten at step 249516
Apple at (88, 479) eaten at step 249522
Apple at (88, 475) eaten at step 249526
Apple at (88, 427) eaten at step 249574
Apple at (88, 425) eaten at step 249576
Apple at (88, 420) eaten at step 249581
Apple at (88, 414) eaten at step 249587
Apple at (88, 398) eaten at step 249603
Apple at (88, 379) eaten at step 249622
Apple at (88, 369) eaten at step 249632
Apple at (88, 361) eaten at step 249640
Apple at (88, 349) eaten at step 249652
Apple at (88, 276) eaten at step 249725
Apple at (88, 275) eaten at step 249726
Apple at (88, 266) eaten at step 249735
Apple at (88, 242) eaten at step 249759
Apple at (88, 237) eaten at step 249764
Apple at (88, 232) eaten at step 249769
Apple at (88, 226) eaten at step 249775
Apple at (88, 212) eaten at step 249789
Apple at (88, 194) eaten at step 249807
Apple at (88, 186) eaten at step 249815
Apple at (88, 185) eaten at step 249816
Apple at (88, 184) eaten at step 249817
Apple at (88, 167) eaten at step 249834
Apple at (88, 165) eaten at step 249836
Apple at (88, 164) eaten at step 249837
Apple at (88, 156) eaten at step 249845
Apple at (88, 146) eaten at step 249855
Apple at (88, 145) eaten at step 249856
Apple at (88, 136) eaten at step 249865
Apple at (105, 89) eaten at step 249929
Apple at (108, 89) eaten at step 249932
Apple at (110, 89) eaten at step 249934
Apple at (136, 89) eaten at step 249960
Apple at (146, 89) eaten at step 249970
Apple at (154, 89) eaten at step 249978
Apple at (173, 89) eaten at step 249997
Apple at (178, 89) eaten at step 250002
Apple at (183, 89) eaten at step 250007
Apple at (193, 89) eaten at step 250017
Apple at (196, 89) eaten at step 250020
Apple at (217, 89) eaten at step 250041
Apple at (247, 89) eaten at step 250071
Apple at (288, 89) eaten at step 250112
Apple at (356, 89) eaten at step 250180
Apple at (367, 89) eaten at step 250191
Apple at (389, 89) eaten at step 250213
Apple at (411, 89) eaten at step 250235
Apple at (421, 89) eaten at step 250245
Apple at (428, 89) eaten at step 250252
Apple at (444, 89) eaten at step 250268
Apple at (452, 89) eaten at step 250276
Apple at (461, 89) eaten at step 250285
Apple at (465, 89) eaten at step 250289
Apple at (467, 89) eaten at step 250291
Apple at (469, 89) eaten at step 250293
Apple at (470, 89) eaten at step 250294
Apple at (491, 89) eaten at step 250315
Apple at (502, 89) eaten at step 250326
Apple at (523, 89) eaten at step 250347
Apple at (542, 89) eaten at step 250366
Apple at (551, 89) eaten at step 250375
Apple at (555, 89) eaten at step 250379
Apple at (557, 89) eaten at step 250381
Apple at (582, 89) eaten at step 250406
Apple at (597, 89) eaten at step 250421
Apple at (607, 89) eaten at step 250431
Apple at (617, 89) eaten at step 250441
Apple at (634, 89) eaten at step 250458
Apple at (657, 89) eaten at step 250481
Apple at (658, 89) eaten at step 250482
Apple at (664, 89) eaten at step 250488
Apple at (682, 94) eaten at step 250511
Apple at (682, 114) eaten at step 250531
Apple at (682, 131) eaten at step 250548
Apple at (682, 135) eaten at step 250552
Apple at (682, 141) eaten at step 250558
Apple at (682, 145) eaten at step 250562
Apple at (682, 146) eaten at step 250563
Apple at (682, 155) eaten at step 250572
Apple at (682, 168) eaten at step 250585
Apple at (682, 174) eaten at step 250591
Apple at (682, 175) eaten at step 250592
Apple at (682, 193) eaten at step 250610
Apple at (682, 196) eaten at step 250613
Apple at (682, 226) eaten at step 250643
